District Name,District Latitude,District Longitude,Venue Name,Venue Category,Venue Latitude,Venue Longitude
"Porta Magenta, Milan, Italy",45.46582,9.178,Binario 7,Platform,45.46893406186515,9.17489784730989
"Porta Magenta, Milan, Italy",45.46582,9.178,Musei del Castello Sforzesco,History Museum,45.47013835027834,9.179484844207764
"Porta Magenta, Milan, Italy",45.46582,9.178,Cortile della Rocchetta,Public Art,45.470243,9.178649
"Porta Monforte, Milan, Italy",45.46713,9.2018,Villa Necchi Campiglio,Museum,45.46818078439628,9.201570364505626
"Porta Monforte, Milan, Italy",45.46713,9.2018,Suitsupply,Men's Store,45.46685613814497,9.19940126014664
"Porta Monforte, Milan, Italy",45.46713,9.2018,Dolce&Gabbana,Boutique,45.46829127464144,9.198761515801888
"Porta Monforte, Milan, Italy",45.46713,9.2018,Valentino Ristorante,Italian Restaurant,45.46693753715295,9.200123749167902
"Porta Monforte, Milan, Italy",45.46713,9.2018,COS,Boutique,45.46759544022704,9.198209450723574
"Porta Monforte, Milan, Italy",45.46713,9.2018,Dolce&Gabbana,Accessories Store,45.468527225223326,9.198745322648072
"Porta Monforte, Milan, Italy",45.46713,9.2018,Princi,Bakery,45.468876534217785,9.199125369977203
"Porta Monforte, Milan, Italy",45.46713,9.2018,Dolce & Gabbana Martini Bar,Cocktail Bar,45.4682955446051,9.19841164522409
"Porta Monforte, Milan, Italy",45.46713,9.2018,"Conservatorio di Milano ""Giuseppe Verdi""",Music School,45.46485388652709,9.203342661664667
"Porta Monforte, Milan, Italy",45.46713,9.2018,LEGO Certified Store,Toy / Game Store,45.46656437124416,9.198008179664612
"Porta Monforte, Milan, Italy",45.46713,9.2018,Bastianello,Cupcake Shop,45.46586800203683,9.199110130667393
"Porta Monforte, Milan, Italy",45.46713,9.2018,Palazzo Serbelloni,Monument / Landmark,45.46920490023845,9.199710280699957
"Porta Monforte, Milan, Italy",45.46713,9.2018,Dolce&Gabbana,Boutique,45.46708355279314,9.197938442230225
"Porta Monforte, Milan, Italy",45.46713,9.2018,Piazza San Babila,Plaza,45.466667411716614,9.197596739803103
"Porta Monforte, Milan, Italy",45.46713,9.2018,Babila Hostel & Bistrot,Hostel,45.4641158073569,9.203336160034338
"Porta Monforte, Milan, Italy",45.46713,9.2018,Longchamp,Accessories Store,45.468955170815235,9.198377496795729
"Porta Monforte, Milan, Italy",45.46713,9.2018,Starbucks,Coffee Shop,45.46580531994816,9.19843726648353
"Porta Monforte, Milan, Italy",45.46713,9.2018,Louis Vuitton,Boutique,45.467175725829215,9.196642935276031
"Porta Monforte, Milan, Italy",45.46713,9.2018,Paper Moon,Pizza Place,45.467403080127916,9.196873143040188
"Porta Monforte, Milan, Italy",45.46713,9.2018,Zara Home,Furniture / Home Store,45.46715722942143,9.1979546857683
"Porta Monforte, Milan, Italy",45.46713,9.2018,CHANEL Boutique,Boutique,45.46902870644928,9.197060343328985
"Porta Monforte, Milan, Italy",45.46713,9.2018,Montenapoleone Suites,Residential Building (Apartment / Condo),45.46726024678118,9.200233220241001
"Porta Monforte, Milan, Italy",45.46713,9.2018,Moschino,Men's Store,45.46974370175402,9.197962505179817
"Porta Monforte, Milan, Italy",45.46713,9.2018,Inter Store Milan,Sporting Goods Shop,45.46547306224507,9.19763513844642
"Porta Monforte, Milan, Italy",45.46713,9.2018,Paper Moon Giardino,Restaurant,45.46776782036695,9.19703458407392
"Porta Monforte, Milan, Italy",45.46713,9.2018,Panini Durini,Sandwich Place,45.465467088499665,9.198214087171793
"Porta Monforte, Milan, Italy",45.46713,9.2018,Prada Uomo,Men's Store,45.4675610474546,9.196047428732124
"Porta Monforte, Milan, Italy",45.46713,9.2018,Nespresso Boutique,Coffee Shop,45.466366814143655,9.19812258705332
"Porta Monforte, Milan, Italy",45.46713,9.2018,Five Guys,Burger Joint,45.4659351288863,9.196821372248852
"Porta Monforte, Milan, Italy",45.46713,9.2018,Chateau Monfort,Hotel,45.46815840761462,9.207319175125168
"Porta Monforte, Milan, Italy",45.46713,9.2018,Just Cavalli,Boutique,45.46708702365304,9.196686277193988
"Porta Monforte, Milan, Italy",45.46713,9.2018,Panino Giusto,Sandwich Place,45.465845376882626,9.198856066467112
"Porta Monforte, Milan, Italy",45.46713,9.2018,Nottingham Forest,Cocktail Bar,45.46876994187757,9.206968238475806
"Porta Monforte, Milan, Italy",45.46713,9.2018,Flos,Furniture / Home Store,45.46642808993484,9.20034752856806
"Porta Monforte, Milan, Italy",45.46713,9.2018,Dolce&Gabbana,Boutique,45.4674804409844,9.196264944350677
"Porta Monforte, Milan, Italy",45.46713,9.2018,Cassina,Furniture / Home Store,45.46432485084967,9.198068390048345
"Porta Monforte, Milan, Italy",45.46713,9.2018,Gucci,Boutique,45.467778609011255,9.195580780506134
"Porta Monforte, Milan, Italy",45.46713,9.2018,Villa Invernizzi,Building,45.47030025399382,9.202218818211376
"Porta Monforte, Milan, Italy",45.46713,9.2018,Via Della Spiga,Pedestrian Plaza,45.469507086421004,9.19724655996214
"Porta Monforte, Milan, Italy",45.46713,9.2018,Asola Restaurant,Modern European Restaurant,45.46568633812957,9.198563203766758
"Porta Monforte, Milan, Italy",45.46713,9.2018,Diesel Store,Clothing Store,45.46617996385741,9.19738939476017
"Porta Monforte, Milan, Italy",45.46713,9.2018,Miu Miu,Women's Store,45.4694156137877,9.197477255372009
"Porta Monforte, Milan, Italy",45.46713,9.2018,Yves Saint Laurent,Boutique,45.46952366529454,9.197578820896181
"Porta Monforte, Milan, Italy",45.46713,9.2018,Carlton Hotel Baglioni,Hotel,45.46933351068004,9.198617600798515
"Porta Monforte, Milan, Italy",45.46713,9.2018,Piazzetta di Via della Spiga,Plaza,45.469804625000556,9.197315922365988
"Porta Monforte, Milan, Italy",45.46713,9.2018,Salsamenteria di Parma,Italian Restaurant,45.46630906484935,9.195517875584027
"Porta Monforte, Milan, Italy",45.46713,9.2018,Tartufi & Friends Milano,Restaurant,45.46966298284931,9.200021895252268
"Porta Monforte, Milan, Italy",45.46713,9.2018,Terrazza 12,Cocktail Bar,45.46565014863223,9.198399782180786
"Porta Monforte, Milan, Italy",45.46713,9.2018,California Bakery,American Restaurant,45.466952,9.207432
"Porta Monforte, Milan, Italy",45.46713,9.2018,Disney Store,Toy / Game Store,45.46567986136759,9.196459213087179
"Porta Monforte, Milan, Italy",45.46713,9.2018,Prada Donna,Women's Store,45.46799268860675,9.195522022071145
"Porta Monforte, Milan, Italy",45.46713,9.2018,Piazza San Carlo,Plaza,45.46582033417164,9.19641894603625
"Porta Monforte, Milan, Italy",45.46713,9.2018,De'Longhi Group Official Store,Furniture / Home Store,45.46570282029635,9.199955463409424
"Porta Monforte, Milan, Italy",45.46713,9.2018,Kiko Flagship Store,Cosmetics Shop,45.465765009889466,9.196412506143007
"Porta Monforte, Milan, Italy",45.46713,9.2018,Sant'Ambroeus,Cocktail Bar,45.466947768331686,9.196064817335985
"Porta Monforte, Milan, Italy",45.46713,9.2018,Caffe Pascucci,Café,45.465423283676486,9.197739958763123
"Porta Monforte, Milan, Italy",45.46713,9.2018,Cocopazzo,Italian Restaurant,45.46540236709721,9.198215359375164
"Porta Monforte, Milan, Italy",45.46713,9.2018,GustaMi,Bakery,45.47053996845029,9.201041073788183
"Porta Monforte, Milan, Italy",45.46713,9.2018,Sisley,Clothing Store,45.4659751678478,9.19741706994057
"Porta Monforte, Milan, Italy",45.46713,9.2018,Nozomi,Ramen Restaurant,45.46929712140209,9.206934158413812
"Porta Monforte, Milan, Italy",45.46713,9.2018,Vodafone Store,Mobile Phone Shop,45.46579138416959,9.197906405799243
"Porta Monforte, Milan, Italy",45.46713,9.2018,The Brian & Barry Building,Department Store,45.465655792027185,9.198378324508667
"Porta Monforte, Milan, Italy",45.46713,9.2018,Milan Megastore,Sporting Goods Shop,45.465495010240595,9.196802674181962
"Porta Monforte, Milan, Italy",45.46713,9.2018,B&B Italia,Furniture / Home Store,45.46403936685483,9.197832381372942
"Porta Monforte, Milan, Italy",45.46713,9.2018,Salmoiraghi & Viganò,Optical Shop,45.46671735671192,9.197095457672049
"Porta Monforte, Milan, Italy",45.46713,9.2018,Foot Locker,Shoe Store,45.46530859307766,9.196078806443076
"Porta Monforte, Milan, Italy",45.46713,9.2018,Moroni Gomma,Gift Shop,45.46679198403365,9.196039438247679
"Porta Monforte, Milan, Italy",45.46713,9.2018,Urban Outfitters,Clothing Store,45.46591001518614,9.197237175694047
"Porta Monforte, Milan, Italy",45.46713,9.2018,Solopizza,Pizza Place,45.46489329178927,9.207335832543958
"Porta Monforte, Milan, Italy",45.46713,9.2018,Timberland,Shoe Store,45.46690633046273,9.195578482757846
"Porta Monforte, Milan, Italy",45.46713,9.2018,Michael Kors,Accessories Store,45.465743962520044,9.196525498252637
"Porta Monforte, Milan, Italy",45.46713,9.2018,GAP,Clothing Store,45.465529636539436,9.195952137125046
"Porta Monforte, Milan, Italy",45.46713,9.2018,Swatch,Watch Shop,45.46572877589212,9.19623065568544
"Porta Monforte, Milan, Italy",45.46713,9.2018,Street Burger,Burger Joint,45.463432502458204,9.200997604495997
"Porta Monforte, Milan, Italy",45.46713,9.2018,Massimo Dutti,Clothing Store,45.46595275355371,9.196932146567883
"Porta Monforte, Milan, Italy",45.46713,9.2018,Juventus Store,Sporting Goods Shop,45.464890869956044,9.197062797354999
"Porta Monforte, Milan, Italy",45.46713,9.2018,Trattoria da Pino,Trattoria/Osteria,45.46419179910045,9.198799693916818
"Porta Monforte, Milan, Italy",45.46713,9.2018,The North Face,Sporting Goods Shop,45.46545847323182,9.19691775986268
"Porta Monforte, Milan, Italy",45.46713,9.2018,Kiko,Cosmetics Shop,45.46592029230411,9.196559651360621
"Porta Monforte, Milan, Italy",45.46713,9.2018,Peppino,Italian Restaurant,45.46402678868008,9.197778400665387
"Porta Monforte, Milan, Italy",45.46713,9.2018,Solopizza,Pizza Place,45.46488240718669,9.207331615150341
"Porta Monforte, Milan, Italy",45.46713,9.2018,Bar Conservatorio,Café,45.46565054244185,9.204837148596384
"Porta Monforte, Milan, Italy",45.46713,9.2018,Oishii,Sushi Restaurant,45.46539839080518,9.207290791406656
"Porta Nuova, Milan, Italy",45.47685,9.19192,Puro&Bio,Ice Cream Shop,45.47649015477626,9.191234834364137
"Porta Nuova, Milan, Italy",45.47685,9.19192,Drogheria Milanese,Restaurant,45.477476841759376,9.188720846262216
"Porta Nuova, Milan, Italy",45.47685,9.19192,Yoshi,Japanese Restaurant,45.477685195632425,9.193541929820947
"Porta Nuova, Milan, Italy",45.47685,9.19192,Volemose Bene,Restaurant,45.47679744095732,9.189469148226708
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bianco Latte,Ice Cream Shop,45.476229,9.195178
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hops Beer Shop Milano,Beer Store,45.475240204410554,9.189126304180402
"Porta Nuova, Milan, Italy",45.47685,9.19192,TIBI - Bistrot Provencal,Diner,45.47568,9.189468
"Porta Nuova, Milan, Italy",45.47685,9.19192,Ristorante Yazawa,Shabu-Shabu Restaurant,45.475806,9.189566
"Porta Nuova, Milan, Italy",45.47685,9.19192,Playmore,Athletics & Sports,45.477239798464275,9.190623579978846
"Porta Nuova, Milan, Italy",45.47685,9.19192,Panino Giusto,Sandwich Place,45.47681298336027,9.195519172725977
"Porta Nuova, Milan, Italy",45.47685,9.19192,Pasticceria Ranieri,Dessert Shop,45.475938,9.193364
"Porta Nuova, Milan, Italy",45.47685,9.19192,Ristorante Solferino,Italian Restaurant,45.478260277204136,9.188297994768615
"Porta Nuova, Milan, Italy",45.47685,9.19192,Rangoli,Indian Restaurant,45.47762959986485,9.188018430023423
"Porta Nuova, Milan, Italy",45.47685,9.19192,Palazzo Parigi,Hotel,45.47337812478106,9.19110754343649
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bab,Asian Restaurant,45.47783164502877,9.188781073000609
"Porta Nuova, Milan, Italy",45.47685,9.19192,Dry - Cocktails & Pizza,Pizza Place,45.47905220783694,9.188547006772126
"Porta Nuova, Milan, Italy",45.47685,9.19192,Piazza Sant'Angelo,Plaza,45.47625003912179,9.19192373985029
"Porta Nuova, Milan, Italy",45.47685,9.19192,Starbucks,Coffee Shop,45.476547,9.195072
"Porta Nuova, Milan, Italy",45.47685,9.19192,ME Milan Il Duca,Hotel,45.4793852,9.196130799999999
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hard Candy Fitness Audace Repubblica,Gym,45.477588924463504,9.195095855172426
"Porta Nuova, Milan, Italy",45.47685,9.19192,La Briciola,Mediterranean Restaurant,45.4782279580726,9.188025625510244
"Porta Nuova, Milan, Italy",45.47685,9.19192,Radio Rooftop Milan,Cocktail Bar,45.47966315283508,9.195735861158896
"Porta Nuova, Milan, Italy",45.47685,9.19192,Il Liberty,Italian Restaurant,45.48047,9.191585
"Porta Nuova, Milan, Italy",45.47685,9.19192,Palazzo Della Permanente,Art Museum,45.47664310064494,9.195407455283705
"Porta Nuova, Milan, Italy",45.47685,9.19192,Principe di Savoia,Hotel,45.4799199,9.1964572
"Porta Nuova, Milan, Italy",45.47685,9.19192,Enoteca Cotti,Wine Shop,45.478386869213594,9.188224577700701
"Porta Nuova, Milan, Italy",45.47685,9.19192,Pisacco,Italian Restaurant,45.47890656423788,9.188574955520318
"Porta Nuova, Milan, Italy",45.47685,9.19192,22,Bistro,45.47492769626445,9.193852012578684
"Porta Nuova, Milan, Italy",45.47685,9.19192,Fioraio Bianchi Caffè,French Restaurant,45.47529423439374,9.189395225326933
"Porta Nuova, Milan, Italy",45.47685,9.19192,Principe Bar,Hotel Bar,45.4797,9.19675
"Porta Nuova, Milan, Italy",45.47685,9.19192,Antica Osteria Stendhal,Italian Restaurant,45.473977893737484,9.187678472926805
"Porta Nuova, Milan, Italy",45.47685,9.19192,Locanda Perbellini,Restaurant,45.476667,9.189743
"Porta Nuova, Milan, Italy",45.47685,9.19192,Ristorante Acanto,Italian Restaurant,45.4797,9.19675
"Porta Nuova, Milan, Italy",45.47685,9.19192,Zazà Ramen,Ramen Restaurant,45.479046566395574,9.188560905992325
"Porta Nuova, Milan, Italy",45.47685,9.19192,Fishbar,Seafood Restaurant,45.47527,9.18888
"Porta Nuova, Milan, Italy",45.47685,9.19192,N'Ombra de Vin,Wine Bar,45.47345211496974,9.187872896759695
"Porta Nuova, Milan, Italy",45.47685,9.19192,Tibi,Italian Restaurant,45.47565120809577,9.189548964937183
"Porta Nuova, Milan, Italy",45.47685,9.19192,Giolina e Angelo,Jewelry Store,45.4757655843635,9.187295477875217
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hotel NH Milano Touring,Hotel,45.476991053530085,9.19672712807625
"Porta Nuova, Milan, Italy",45.47685,9.19192,Dimore Studio,Art Gallery,45.47476951515127,9.186954416761603
"Porta Nuova, Milan, Italy",45.47685,9.19192,Burger Wave,Burger Joint,45.476747116068694,9.188426190382437
"Porta Nuova, Milan, Italy",45.47685,9.19192,STK Milan,Steakhouse,45.479360563017565,9.196239480739708
"Porta Nuova, Milan, Italy",45.47685,9.19192,Mediateca Santa Teresa,College Auditorium,45.47689148614328,9.189951483431884
"Porta Nuova, Milan, Italy",45.47685,9.19192,Anteo Palazzo del Cinema,Multiplex,45.47972708428351,9.187775719475049
"Porta Nuova, Milan, Italy",45.47685,9.19192,Carrefour Market,Supermarket,45.48033352445439,9.19295398113419
"Porta Nuova, Milan, Italy",45.47685,9.19192,Le Vrai,French Restaurant,45.47970127317214,9.194901118479313
"Porta Nuova, Milan, Italy",45.47685,9.19192,Ca' Turati,Diner,45.47695668856313,9.19563756706363
"Porta Nuova, Milan, Italy",45.47685,9.19192,Soulgreen,Vegetarian / Vegan Restaurant,45.48027809451082,9.192678356589893
"Porta Nuova, Milan, Italy",45.47685,9.19192,Ristorante da Cecco,Italian Restaurant,45.47747913939916,9.188043362612447
"Porta Nuova, Milan, Italy",45.47685,9.19192,Savini Tartufi Truffle Restaurant,Restaurant,45.480972,9.189986
"Porta Nuova, Milan, Italy",45.47685,9.19192,Latteria di San Marco,Café,45.47599126156688,9.1883643668481
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bebel's,Italian Restaurant,45.47815155860388,9.189267226553051
"Porta Nuova, Milan, Italy",45.47685,9.19192,Palazzo Dugnani,Art Museum,45.474447938188014,9.19692860612189
"Porta Nuova, Milan, Italy",45.47685,9.19192,Cardi Black Box,Art Gallery,45.47744131660131,9.192794931238017
"Porta Nuova, Milan, Italy",45.47685,9.19192,Amami,Italian Restaurant,45.48062172561867,9.19290287414829
"Porta Nuova, Milan, Italy",45.47685,9.19192,Largo Claudio Treves,Plaza,45.4752388890966,9.186873398152182
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hotel NH Milano Palazzo Moscova,Hotel,45.480838073395965,9.190289151417968
"Porta Nuova, Milan, Italy",45.47685,9.19192,Lino's coffee shop,Coffee Shop,45.47695320007556,9.195666629161204
"Porta Nuova, Milan, Italy",45.47685,9.19192,Assaggino,Buffet,45.47652175481067,9.19140123684625
"Porta Nuova, Milan, Italy",45.47685,9.19192,Osteria Romana,Italian Restaurant,45.47678864556395,9.189502185722821
"Porta Nuova, Milan, Italy",45.47685,9.19192,Baladin Milano,Brewery,45.47999572994966,9.188964072224422
"Porta Nuova, Milan, Italy",45.47685,9.19192,The Friends,Pub,45.480124871124886,9.19326994592963
"Porta Nuova, Milan, Italy",45.47685,9.19192,Il Cinghiale Rosso,Wine Bar,45.480894128027735,9.191598158536712
"Porta Nuova, Milan, Italy",45.47685,9.19192,Panika,Wine Bar,45.4782811088774,9.188615762711988
"Porta Nuova, Milan, Italy",45.47685,9.19192,Original Pizza,Pizza Place,45.480890703456744,9.192716093254148
"Porta Nuova, Milan, Italy",45.47685,9.19192,Petit,Italian Restaurant,45.48087,9.192883
"Porta Nuova, Milan, Italy",45.47685,9.19192,Cafezal Specialty Coffee,Coffee Shop,45.478554,9.188435
"Porta Nuova, Milan, Italy",45.47685,9.19192,Piazza della Repubblica,Plaza,45.47828198755928,9.197092705602845
"Porta Nuova, Milan, Italy",45.47685,9.19192,Domm,Café,45.477021,9.188406
"Porta Nuova, Milan, Italy",45.47685,9.19192,Conca delle Gabelle,Historic Site,45.480016159089395,9.189773618034698
"Porta Nuova, Milan, Italy",45.47685,9.19192,Souvenir d'Italie,Ice Cream Shop,45.47756542399778,9.185722745903085
"Porta Nuova, Milan, Italy",45.47685,9.19192,Carlsberg ØL,Gastropub,45.47979031913928,9.189531447836185
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hotel Windsor,Hotel,45.47960399479437,9.195008095634673
"Porta Nuova, Milan, Italy",45.47685,9.19192,cup cafè,Cocktail Bar,45.47367315639524,9.194906865284755
"Porta Nuova, Milan, Italy",45.47685,9.19192,Gelateria Solferino,Ice Cream Shop,45.47465252648572,9.186998240062012
"Porta Nuova, Milan, Italy",45.47685,9.19192,I Tesori del Mare,Italian Restaurant,45.480460233983926,9.1920804977417
"Porta Nuova, Milan, Italy",45.47685,9.19192,Hotel Manin,Hotel,45.47404682699445,9.195912560335502
"Porta Nuova, Milan, Italy",45.47685,9.19192,El Tombon de San Marc,Italian Restaurant,45.47530747662676,9.188353411592441
"Porta Nuova, Milan, Italy",45.47685,9.19192,Satokina,Japanese Restaurant,45.475186,9.188832
"Porta Nuova, Milan, Italy",45.47685,9.19192,Il Rigolo,Italian Restaurant,45.475271092079836,9.186781583419414
"Porta Nuova, Milan, Italy",45.47685,9.19192,I Salentini,Italian Restaurant,45.478696999607465,9.18849102767789
"Porta Nuova, Milan, Italy",45.47685,9.19192,Izakaya,Japanese Restaurant,45.477235534720634,9.191894290934231
"Porta Nuova, Milan, Italy",45.47685,9.19192,Glitter Club,Gay Bar,45.47708216742549,9.195765851802268
"Porta Nuova, Milan, Italy",45.47685,9.19192,Tre Cristi - Enoteca Ristorante Milano,Italian Restaurant,45.47973729997583,9.19511053057821
"Porta Nuova, Milan, Italy",45.47685,9.19192,Le Spose Di Milano,Bridal Shop,45.480000113672205,9.193158946271096
"Porta Nuova, Milan, Italy",45.47685,9.19192,Pacifico,Peruvian Restaurant,45.476901671620794,9.18847380236079
"Porta Nuova, Milan, Italy",45.47685,9.19192,Panini Durini,Sandwich Place,45.4755320835386,9.194548684363381
"Porta Nuova, Milan, Italy",45.47685,9.19192,Japan Bistro,Sushi Restaurant,45.48078,9.193517
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bio C' Bon,Health Food Store,45.47921870214004,9.192404981820676
"Porta Nuova, Milan, Italy",45.47685,9.19192,Kanji Light,Sushi Restaurant,45.477361580672316,9.188369377039166
"Porta Nuova, Milan, Italy",45.47685,9.19192,Subway Bar,Bar,45.47488554673483,9.193759379216202
"Porta Nuova, Milan, Italy",45.47685,9.19192,Krem,Ice Cream Shop,45.47419906961774,9.194871302299248
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bolognese,Italian Restaurant,45.47932822424139,9.196323759857547
"Porta Nuova, Milan, Italy",45.47685,9.19192,Piazzale Principessa Clotilde,Plaza,45.48027544548092,9.192716673084698
"Porta Nuova, Milan, Italy",45.47685,9.19192,Botinero,Italian Restaurant,45.474243785894444,9.187898241365112
"Porta Nuova, Milan, Italy",45.47685,9.19192,La BisBistecca,Steakhouse,45.48016424612895,9.193180639975893
"Porta Nuova, Milan, Italy",45.47685,9.19192,13 Giugno 2,Café,45.4754133495434,9.189542168171748
"Porta Nuova, Milan, Italy",45.47685,9.19192,Daniel Cucina Italiana Contemporanea,Restaurant,45.478747176049815,9.189185448378957
"Porta Nuova, Milan, Italy",45.47685,9.19192,Bar Turati,Café,45.473873824240336,9.194855259272131
"Porta Nuova, Milan, Italy",45.47685,9.19192,Kisen,Sushi Restaurant,45.47566377520156,9.194999619209764
"Porta Romana, Milan, Italy",45.45691,9.20096,Pavè Break,Bakery,45.4567901741736,9.199249872685883
"Porta Romana, Milan, Italy",45.45691,9.20096,La Vecchia Guardia,Restaurant,45.45711157303401,9.199247426886927
"Porta Romana, Milan, Italy",45.45691,9.20096,Lacerba,Cocktail Bar,45.45496,9.19943
"Porta Romana, Milan, Italy",45.45691,9.20096,Pizza Am,Pizza Place,45.4555208930837,9.19678789241498
"Porta Romana, Milan, Italy",45.45691,9.20096,La Bettola di Piero,Italian Restaurant,45.45511479082047,9.200308564647958
"Porta Romana, Milan, Italy",45.45691,9.20096,Glu Free,Bakery,45.456490403611156,9.202350163066258
"Porta Romana, Milan, Italy",45.45691,9.20096,Viva,Salad Place,45.45625017892647,9.195423303970793
"Porta Romana, Milan, Italy",45.45691,9.20096,Giardino della Guastalla,Park,45.45984979909194,9.197546103923846
"Porta Romana, Milan, Italy",45.45691,9.20096,Rotonda della Besana,Monument / Landmark,45.45998521971254,9.205095873324241
"Porta Romana, Milan, Italy",45.45691,9.20096,Gelateria Porta Romana,Ice Cream Shop,45.45303367449624,9.20072066650716
"Porta Romana, Milan, Italy",45.45691,9.20096,Agra Indian Take Away,Indian Restaurant,45.45432354333444,9.203633452272305
"Porta Romana, Milan, Italy",45.45691,9.20096,QC Termemilano,Spa,45.452194363271126,9.201874463760364
"Porta Romana, Milan, Italy",45.45691,9.20096,Ralph Lauren Showroom,Clothing Store,45.45996771821934,9.198901494513725
"Porta Romana, Milan, Italy",45.45691,9.20096,Vertical Wine & Food,Wine Bar,45.456277306449614,9.205189691779074
"Porta Romana, Milan, Italy",45.45691,9.20096,212 Rotisserie & Delicious,Fried Chicken Joint,45.4526857793889,9.201623797416687
"Porta Romana, Milan, Italy",45.45691,9.20096,All'Origine,Restaurant,45.457181,9.202681
"Porta Romana, Milan, Italy",45.45691,9.20096,Teatro della Contraddizione,Performing Arts Venue,45.454577122064116,9.202159588423054
"Porta Romana, Milan, Italy",45.45691,9.20096,Teatro Franco Parenti,Theater,45.45394463422403,9.206254514587695
"Porta Romana, Milan, Italy",45.45691,9.20096,Bagni Misteriosi,Pool,45.45411049108406,9.205516159550971
"Porta Romana, Milan, Italy",45.45691,9.20096,Officine del Gelato,Ice Cream Shop,45.457633050754865,9.205622538458938
"Porta Romana, Milan, Italy",45.45691,9.20096,Piadiniamo,Piadineria,45.45650455589741,9.205158580247133
"Porta Romana, Milan, Italy",45.45691,9.20096,Prog,Cocktail Bar,45.45764941447478,9.207952783330862
"Porta Romana, Milan, Italy",45.45691,9.20096,Open,Bookstore,45.45278834738266,9.203075324067166
"Porta Romana, Milan, Italy",45.45691,9.20096,Vasiliki Kouzina,Greek Restaurant,45.45788587547611,9.207006994654703
"Porta Romana, Milan, Italy",45.45691,9.20096,La Cozzeria,Seafood Restaurant,45.45199252441634,9.204420332787258
"Porta Romana, Milan, Italy",45.45691,9.20096,Helados,Ice Cream Shop,45.458674298659496,9.206191557555991
"Porta Romana, Milan, Italy",45.45691,9.20096,The Little Black Jacket,Public Art,45.45988069997422,9.20518880067826
"Porta Romana, Milan, Italy",45.45691,9.20096,Porta Romana,Monument / Landmark,45.451659227911804,9.202814458089602
"Porta Romana, Milan, Italy",45.45691,9.20096,Guastallapilates,Gym / Fitness Center,45.4613835803997,9.198474884033203
"Porta Romana, Milan, Italy",45.45691,9.20096,Trattoria Trippa,Restaurant,45.45206994374211,9.205666658611596
"Porta Romana, Milan, Italy",45.45691,9.20096,La Taverna Gourmet,Pizza Place,45.45800347660634,9.208165981240558
"Porta Romana, Milan, Italy",45.45691,9.20096,Pavè Gelati e Granite,Ice Cream Shop,45.46268840967329,9.200412928522594
"Porta Romana, Milan, Italy",45.45691,9.20096,Zio Pesce,Seafood Restaurant,45.457510645542946,9.207657007301544
"Porta Romana, Milan, Italy",45.45691,9.20096,SorryMama,Italian Restaurant,45.45576433740172,9.19647669454063
"Porta Romana, Milan, Italy",45.45691,9.20096,El Büscia,Wine Bar,45.45183507440214,9.196518282925716
"Porta Romana, Milan, Italy",45.45691,9.20096,Colibrì,Bar,45.46143631782341,9.195803950863771
"Porta Romana, Milan, Italy",45.45691,9.20096,Etro,Boutique,45.45949477733324,9.207990466179384
"Porta Romana, Milan, Italy",45.45691,9.20096,Teatro Carcano,Theater,45.4566535570949,9.195828005321571
"Porta Romana, Milan, Italy",45.45691,9.20096,Pàn Per Me,Bakery,45.45924676625982,9.206785389335579
"Porta Romana, Milan, Italy",45.45691,9.20096,Pandy e Mucca,Sandwich Place,45.45484571888789,9.209152063234882
"Porta Romana, Milan, Italy",45.45691,9.20096,Hop,Pub,45.459605746388604,9.20619723234057
"Porta Romana, Milan, Italy",45.45691,9.20096,Caffè Napoli,Café,45.46070822684031,9.207732113784042
"Porta Romana, Milan, Italy",45.45691,9.20096,Il Cavallante,Wine Bar,45.45195133182083,9.20360818781173
"Porta Romana, Milan, Italy",45.45691,9.20096,Uptown Palace,Hotel,45.4575815968095,9.191900044046642
"Porta Romana, Milan, Italy",45.45691,9.20096,Macha Café,Japanese Restaurant,45.46260190085383,9.199188475971772
"Porta Romana, Milan, Italy",45.45691,9.20096,Pizzium,Pizza Place,45.460752703238,9.207967344410179
"Porta Romana, Milan, Italy",45.45691,9.20096,Dongiò,Italian Restaurant,45.45161890852603,9.205062330722397
"Porta Romana, Milan, Italy",45.45691,9.20096,Don Juan,Argentinian Restaurant,45.45076947810931,9.199293593934069
"Porta Romana, Milan, Italy",45.45691,9.20096,Hotel NH Collection Milano President,Hotel,45.46313214006357,9.19788047652578
"Porta Romana, Milan, Italy",45.45691,9.20096,Il Gelatiere,Ice Cream Shop,45.45133866283312,9.203433962699552
"Porta Romana, Milan, Italy",45.45691,9.20096,Alive Milano Haidresser,Salon / Barbershop,45.45153858032074,9.206084684948392
"Porta Romana, Milan, Italy",45.45691,9.20096,Ata kebap e pizza,Falafel Restaurant,45.45574836777944,9.196459713439792
